,filename,source_captions,target_captions,can_be_used_without_source,edit
200,MusicDelta_ChineseYaoZu_MIX.wav,A recording of Chinese instruments playing.,A recording of a string quartet playing.,1,INSTR
201,MusicDelta_ChineseYaoZu_MIX.wav,A recording of Chinese instruments playing.,A recording of an orchestra playing.,1,GENRE
202,MusicDelta_CoolJazz_MIX.wav,A recording of a cool calm jazz song.,A recording of an upbeat jazz song.,0,MOOD
203,MusicDelta_CoolJazz_MIX.wav,A recording of a cool calm jazz song.,A recording of a cool calm rock song.,1,GENRE
204,MusicDelta_CoolJazz_MIX.wav,A recording of a cool calm jazz song.,A recording of a cool calm hip hop song.,1,GENRE
205,MusicDelta_CoolJazz_MIX.wav,A recording of a cool calm jazz song.,A recording of a cool calm techno song.,1,GENRE
206,MusicDelta_CoolJazz_MIX.wav,A recording of a cool calm jazz song.,A recording of a cool calm arcade game soundtrack.,1,GENRE
207,MusicDelta_CoolJazz_MIX.wav,A recording of a cool calm jazz song.,A recording of an upbeat country song.,1,GENRE
208,MusicDelta_CoolJazz_MIX.wav,A recording of a cool calm jazz song.,A recording of a mysterious Arabic song.,1,GENRE
209,MusicDelta_CoolJazz_MIX.wav,"A trumpet and a saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.","A saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.",0,INSTR
210,MusicDelta_CoolJazz_MIX.wav,"A trumpet and a saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.","A trumpet playing a cool jazz melody, with an accompaniment of a piano, bass and drums.",0,INSTR
211,MusicDelta_CoolJazz_MIX.wav,"A trumpet and a saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.","A violin and a saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.",0,INSTR
212,MusicDelta_CoolJazz_MIX.wav,"A trumpet and a saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.","A trumpet and a violin playing a cool jazz melody, with an accompaniment of a piano, bass and drums.",0,INSTR
213,MusicDelta_CoolJazz_MIX.wav,"A trumpet and a saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.","A guitar and a saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.",0,INSTR
214,MusicDelta_CoolJazz_MIX.wav,"A trumpet and a saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.","A trumpet and a guitar playing a cool jazz melody, with an accompaniment of a piano, bass and drums.",0,INSTR
215,MusicDelta_CoolJazz_MIX.wav,"A trumpet and a saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.","A trumpet and a saxophone playing a cool metal melody, with an accompaniment of a piano, bass and drums.",0,GENRE
216,MusicDelta_CoolJazz_MIX.wav,"A trumpet and a saxophone playing a cool jazz melody, with an accompaniment of a piano, bass and drums.","A trumpet and a saxophone playing a funky techno melody, with an accompaniment of a piano, bass and drums.",0,GENRE
217,MusicDelta_CoolJazz_MIX.wav,"A high quality recording of a trumpet, a saxophone, a piano, a bass guitar and drums playing.","A high quality recording of a saxophone, a piano, a bass guitar and drums playing.",0,INSTR
218,MusicDelta_CoolJazz_MIX.wav,"A high quality recording of a trumpet, a saxophone, a piano, a bass guitar and drums playing.","A high quality recording of a trumpet, a piano, a bass guitar and drums playing.",0,INSTR
219,MusicDelta_CoolJazz_MIX.wav,"A high quality recording of a trumpet, a saxophone, a piano, a bass guitar and drums playing.","A high quality recording of a guitar, a saxophone, a piano, a bass guitar and drums playing.",0,INSTR
220,MusicDelta_CoolJazz_MIX.wav,"A high quality recording of a trumpet, a saxophone, a piano, a bass guitar and drums playing.","A high quality recording of a trumpet, a guitar, a piano, a bass guitar and drums playing.",0,INSTR
221,MusicDelta_CoolJazz_MIX.wav,"A high quality recording of a trumpet, a saxophone, a piano, a bass guitar and drums playing.","A high quality recording of a violin, a saxophone, a piano, a bass guitar and drums playing.",0,INSTR
222,MusicDelta_CoolJazz_MIX.wav,"A high quality recording of a trumpet, a saxophone, a piano, a bass guitar and drums playing.","A high quality recording of a trumpet, a violin, a piano, a bass guitar and drums playing.",0,INSTR
223,MusicDelta_CoolJazz_MIX.wav,"A high quality recording of a trumpet, a saxophone, a piano, a bass guitar and drums playing.","A high quality recording of a violin, a piano, a bass guitar and drums playing.",0,INSTR
224,MusicDelta_Country1_MIX.wav,A recording of a calm country song.,"A recording of a funky, upbeat country song.",0,MOOD
225,MusicDelta_Country1_MIX.wav,A recording of a calm country song.,A recording of a calm rock song.,1,GENRE
226,MusicDelta_Country1_MIX.wav,A recording of a calm country song.,A recording of a calm arcade game soundtrack.,1,GENRE
227,MusicDelta_Country1_MIX.wav,A recording of a calm country song.,A recording of a calm movie soundtrack score.,1,GENRE
228,MusicDelta_Country1_MIX.wav,A recording of a calm country song.,A recording of a calm classical score.,1,GENRE
229,MusicDelta_Country1_MIX.wav,A recording of a calm country song.,A recording of a calm hip hop beat.,1,GENRE
230,MusicDelta_Country1_MIX.wav,A recording of a calm country song.,A recording of a calm jazz song.,1,GENRE
231,MusicDelta_Country1_MIX.wav,"A man is singing while a guitar, bass and drums playing in the background a calm country song.","A woman is singing while a guitar, bass and drums playing in the background a calm country song.",0,VOICE
232,MusicDelta_Country1_MIX.wav,"A man is singing while a guitar, bass and drums playing in the background a calm country song.","A man is singing while a violin, bass and drums playing in the background a calm country song.",0,INSTR
233,MusicDelta_Country1_MIX.wav,"A man is singing while a guitar, bass and drums playing in the background a calm country song.","A violin playing while a guitar, bass and drums playing in the background a calm country song.",0,INSTR
234,MusicDelta_Country1_MIX.wav,"A man is singing while a guitar, bass and drums playing in the background a calm country song.","A man is singing while a guitar, bass and drums playing in the background an angry metal song.",0,GENRE
235,MusicDelta_Country1_MIX.wav,"A man is singing while a guitar, bass and drums playing in the background a calm country song.","An electric keyboard playing while a guitar, bass and drums playing in the background a harsh techno song.",0,GENRE
236,MusicDelta_Country1_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a piano playing, and a guitar, bass and drums playing.",0,INSTR
237,MusicDelta_Country1_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a woman singing, and a guitar, bass and drums playing.",0,VOICE
238,MusicDelta_Country1_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a man singing, and a violin, bass and drums playing.",0,INSTR
239,MusicDelta_Country1_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a man singing, and a piano, bass and drums playing.",0,INSTR
240,MusicDelta_Country1_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a guitar, bass and drums playing.",0,INSTR
241,MusicDelta_Country2_MIX.wav,A recording of a country song.,A recording of a metal song.,1,GENRE
242,MusicDelta_Country2_MIX.wav,A recording of a country song.,A recording of a hip hop song.,1,GENRE
243,MusicDelta_Country2_MIX.wav,A recording of a country song.,A recording of a classical song.,1,GENRE
244,MusicDelta_Country2_MIX.wav,A recording of a country song.,A recording of a techno song.,1,GENRE
245,MusicDelta_Country2_MIX.wav,A recording of a country song.,A recording of an arcade game soundtrack.,1,GENRE
246,MusicDelta_Country2_MIX.wav,A recording of a country song.,A recording of a movie soundtrack.,1,GENRE
247,MusicDelta_Country2_MIX.wav,A recording of a country song.,A recording of a pop song.,1,GENRE
248,MusicDelta_Country2_MIX.wav,A recording of a country song.,A recording of an oriental song.,1,GENRE
249,MusicDelta_Country2_MIX.wav,"A woman is singing a country song with a guitar, bass and drums playing in the background.","A man is singing a country song with a guitar, bass and drums playing in the background.",0,VOICE
250,MusicDelta_Country2_MIX.wav,"A woman is singing a country song with a guitar, bass and drums playing in the background.","A man is singing a rock song with a guitar, bass and drums playing in the background.",0,GENRE
251,MusicDelta_Country2_MIX.wav,"A woman is singing a country song with a guitar, bass and drums playing in the background.",A woman is singing an opera song with an orchestra playing in the background.,0,GENRE
252,MusicDelta_Country2_MIX.wav,"A woman is singing a country song with a guitar, bass and drums playing in the background.","A violin playing a country song with a guitar, bass and drums playing in the background.",0,INSTR
253,MusicDelta_Country2_MIX.wav,"A woman is singing a country song with a guitar, bass and drums playing in the background.","A woman is singing a jazz song with a trumpet, bass and drums playing in the background.",0,GENRE
254,MusicDelta_Country2_MIX.wav,"A woman is singing a country song with a guitar, bass and drums playing in the background.","A woman is singing a country song with a violin, bass and drums playing in the background.",0,INSTR
255,MusicDelta_Country2_MIX.wav,"A woman is singing a country song with a guitar, bass and drums playing in the background.","A woman is singing a country song with a trumpet, bass and drums playing in the background.",0,INSTR
256,MusicDelta_Country2_MIX.wav,"A high quality recording of a woman singing, and a guitar, bass and drums playing.","A high quality recording of a man singing, and a guitar, bass and drums playing.",0,VOICE
257,MusicDelta_Country2_MIX.wav,"A high quality recording of a woman singing, and a guitar, bass and drums playing.","A high quality recording of a violin playing, and a guitar, bass and drums playing.",0,INSTR
258,MusicDelta_Country2_MIX.wav,"A high quality recording of a woman singing, and a guitar, bass and drums playing.","A high quality recording of a woman singing, and a violin, bass and drums playing.",0,INSTR
259,MusicDelta_Country2_MIX.wav,"A high quality recording of a woman singing, and a guitar, bass and drums playing.","A high quality recording of a woman singing, and a piano, bass and drums playing.",0,INSTR
260,MusicDelta_Country2_MIX.wav,"A high quality recording of a woman singing, and a guitar, bass and drums playing.","A high quality recording of a piano playing, and a guitar, bass and drums playing.",0,INSTR
261,MusicDelta_Country2_MIX.wav,"A high quality recording of a woman singing, and a guitar, bass and drums playing.","A high quality recording of a trumpet playing, and a guitar, bass and drums playing.",0,INSTR
262,MusicDelta_Country2_MIX.wav,"A high quality recording of a woman singing, and a guitar, bass and drums playing.","A high quality recording of a guitar, bass and drums playing.",0,INSTR
263,MusicDelta_Disco_MIX.wav,A recording of an upbeat disco song.,A recording of an upbeat country song.,1,GENRE
264,MusicDelta_Disco_MIX.wav,A recording of an upbeat disco song.,A recording of an upbeat techno song.,1,GENRE
265,MusicDelta_Disco_MIX.wav,A recording of an upbeat disco song.,A recording of an angry metal song.,1,MOOD
266,MusicDelta_Disco_MIX.wav,A recording of an upbeat disco song.,A recording of a sad rap song.,1,MOOD
267,MusicDelta_Disco_MIX.wav,A recording of an upbeat disco song.,A recording of an epic movie soundtrack.,1,GENRE
268,MusicDelta_Disco_MIX.wav,A recording of an upbeat disco song.,A recording of an upbeat arcade game soundtrack.,1,GENRE
269,MusicDelta_Disco_MIX.wav,A recording of an upbeat disco song.,A recording of  calm jazz song.,1,GENRE
270,MusicDelta_Disco_MIX.wav,"A man is singing in high pitched voice while a guitar, bass and drums are accompanying him in a happy upbeat disco song.","A woman is singing while a guitar, bass and drums are accompanying her in a happy upbeat disco song.",0,VOICE
271,MusicDelta_Disco_MIX.wav,"A man is singing in high pitched voice while a guitar, bass and drums are accompanying him in a happy upbeat disco song.","A man is singing in high pitched voice while a guitar, bass and drums are accompanying him in an angry metal song.",0,GENRE
272,MusicDelta_Disco_MIX.wav,"A man is singing in high pitched voice while a guitar, bass and drums are accompanying him in a happy upbeat disco song.","Electrical keyboard is playing while a guitar, bass and drums are accompanying it in an upbeat techno song.",0,GENRE
273,MusicDelta_Disco_MIX.wav,"A man is singing in high pitched voice while a guitar, bass and drums are accompanying him in a happy upbeat disco song.","A trumpet is playing while a guitar, bass and drums are accompanying it in a happy upbeat disco song.",0,INSTR
274,MusicDelta_Disco_MIX.wav,"A man is singing in high pitched voice while a guitar, bass and drums are accompanying him in a happy upbeat disco song.","A man is singing while a trumpet, bass and drums are accompanying him in a funky upbeat jazz song.",0,GENRE
275,MusicDelta_Disco_MIX.wav,"A man is singing in high pitched voice while a guitar, bass and drums are accompanying him in a happy upbeat disco song.","A kid is singing while a piano, bass and drums are accompanying him in a happy upbeat rock song.",0,VOICE
276,MusicDelta_Disco_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a woman singing, and a guitar, bass and drums playing.",0,VOICE
277,MusicDelta_Disco_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a guitar, bass and drums playing.",0,INSTR
278,MusicDelta_Disco_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a violin playing, and a guitar, bass and drums playing.",0,INSTR
279,MusicDelta_Disco_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a piano playing, and a guitar, bass and drums playing.",0,INSTR
280,MusicDelta_Disco_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a man singing, and a piano, bass and drums playing.",0,INSTR
281,MusicDelta_Disco_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a man singing, and a trumpet, bass and drums playing.",0,INSTR
282,MusicDelta_Disco_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a saxophone playing, and a guitar, bass and drums playing.",0,INSTR
283,MusicDelta_Disco_MIX.wav,"A high quality recording of a man singing, and a guitar, bass and drums playing.","A high quality recording of a man singing, and a saxophone, bass and drums playing.",0,INSTR
284,MusicDelta_FreeJazz_MIX.wav,A recording of a sneaky jazz song.,A recording of a romantic country song.,1,GENRE
285,MusicDelta_FreeJazz_MIX.wav,A recording of a sneaky jazz song.,A recording of an angry metal song.,1,MOOD
286,MusicDelta_FreeJazz_MIX.wav,A recording of a sneaky jazz song.,A recording of a sneaky arcade game soundtrack.,1,GENRE
287,MusicDelta_FreeJazz_MIX.wav,A recording of a sneaky jazz song.,A recording of a tense classical music score.,1,GENRE
288,MusicDelta_FreeJazz_MIX.wav,A recording of a sneaky jazz song.,A recording of a funky jazz song.,0,GENRE
289,MusicDelta_FreeJazz_MIX.wav,A recording of a sneaky jazz song.,A recording of an upbeat Arabic song.,1,GENRE
290,MusicDelta_FreeJazz_MIX.wav,A recording of a sneaky jazz song.,A recording of a quiet hip hop song.,1,MOOD
291,MusicDelta_FreeJazz_MIX.wav,"A clarinet playing a quiet jazz melody, with an accompaniment of bass and drums.","A trumpet playing a quiet jazz melody, with an accompaniment of bass and drums.",0,INSTR
292,MusicDelta_FreeJazz_MIX.wav,"A clarinet playing a quiet jazz melody, with an accompaniment of bass and drums.","A saxophone playing a quiet jazz melody, with an accompaniment of bass and drums.",0,INSTR
293,MusicDelta_FreeJazz_MIX.wav,"A clarinet playing a quiet jazz melody, with an accompaniment of bass and drums.","A piano playing a quiet jazz melody, with an accompaniment of bass and drums.",0,INSTR
294,MusicDelta_FreeJazz_MIX.wav,"A clarinet playing a quiet jazz melody, with an accompaniment of bass and drums.","A guitar playing a loud metal melody, with an accompaniment of bass and drums.",0,OTHER
295,MusicDelta_FreeJazz_MIX.wav,"A clarinet playing a quiet jazz melody, with an accompaniment of bass and drums.","A violin playing a loud classical melody, with an accompaniment of an orchestra.",0,GENRE
296,MusicDelta_FreeJazz_MIX.wav,"A clarinet playing a quiet jazz melody, with an accompaniment of bass and drums.","A woman humming a quiet jazz melody, with an accompaniment of bass and drums.",0,VOICE
297,MusicDelta_FreeJazz_MIX.wav,"A high quality recording of a clarinet, bass and drums playing.","A high quality recording of a piano, bass and drums playing.",0,INSTR
298,MusicDelta_FreeJazz_MIX.wav,"A high quality recording of a clarinet, bass and drums playing.","A high quality recording of a trumpet, bass and drums playing.",0,INSTR
299,MusicDelta_FreeJazz_MIX.wav,"A high quality recording of a clarinet, bass and drums playing.","A high quality recording of a saxophone, bass and drums playing.",0,INSTR
300,MusicDelta_FreeJazz_MIX.wav,"A high quality recording of a clarinet, bass and drums playing.","A high quality recording of a piano, bass and drums playing.",0,INSTR
301,MusicDelta_FreeJazz_MIX.wav,"A high quality recording of a clarinet, bass and drums playing.",A high quality recording of an orchestra playing.,1,GENRE
302,MusicDelta_FreeJazz_MIX.wav,"A high quality recording of a clarinet, bass and drums playing.","A high quality recording of a guitar, bass and drums playing.",0,INSTR
303,MusicDelta_FreeJazz_MIX.wav,"A high quality recording of a clarinet, bass and drums playing.",A high quality recording of a rock band playing.,1,GENRE
304,MusicDelta_FunkJazz_MIX.wav,A recording of a funky jazz song.,A recording of a funky country song.,1,GENRE
305,MusicDelta_FunkJazz_MIX.wav,A recording of a funky jazz song.,A recording of an upbeat arcade game soundtrack.,1,GENRE
306,MusicDelta_FunkJazz_MIX.wav,A recording of a funky jazz song.,A recording of an angry metal song.,1,MOOD
307,MusicDelta_FunkJazz_MIX.wav,A recording of a funky jazz song.,A recording of a calm and cool jazz song.,0,MOOD
308,MusicDelta_FunkJazz_MIX.wav,A recording of a funky jazz song.,A recording of a funky hip hop song.,1,GENRE
309,MusicDelta_FunkJazz_MIX.wav,A recording of a funky jazz song.,A recording of a funky techno song.,1,GENRE
310,MusicDelta_FunkJazz_MIX.wav,A recording of a funky jazz song.,A recording of an epic classical score.,1,GENRE
311,MusicDelta_FunkJazz_MIX.wav,A recording of a funky jazz song.,A recording of a mysterious Chinese song.,1,GENRE
312,MusicDelta_FunkJazz_MIX.wav,"A trumpet playing a funky jazz melody, with an accompaniment of an electric keyboard, bass and drums.","A saxophone playing a funky jazz melody, with an accompaniment of an electric keyboard, bass and drums.",0,INSTR
313,MusicDelta_FunkJazz_MIX.wav,"A trumpet playing a funky jazz melody, with an accompaniment of an electric keyboard, bass and drums.","A violin playing a funky jazz melody, with an accompaniment of an electric keyboard, bass and drums.",0,INSTR
314,MusicDelta_FunkJazz_MIX.wav,"A trumpet playing a funky jazz melody, with an accompaniment of an electric keyboard, bass and drums.","A guitar playing a happy rock melody, with an accompaniment of an electric keyboard, bass and drums.",0,GENRE
315,MusicDelta_FunkJazz_MIX.wav,"A trumpet playing a funky jazz melody, with an accompaniment of an electric keyboard, bass and drums.","A banjo playing a funky country melody, with an accompaniment of a violin, bass and drums.",0,GENRE
316,MusicDelta_FunkJazz_MIX.wav,"A trumpet playing a funky jazz melody, with an accompaniment of an electric keyboard, bass and drums.","A guitar playing a funky techno melody, with an accompaniment of an electric keyboard and a synthesizer.",0,GENRE
317,MusicDelta_FunkJazz_MIX.wav,"A high quality recording of a trumpet, electric keyboard, bass and drums playing.","A high quality recording of a violin, electric keyboard, bass and drums playing.",0,INSTR
318,MusicDelta_FunkJazz_MIX.wav,"A high quality recording of a trumpet, electric keyboard, bass and drums playing.","A high quality recording of a guitar, electric keyboard, bass and drums playing.",0,INSTR
319,MusicDelta_FunkJazz_MIX.wav,"A high quality recording of a trumpet, electric keyboard, bass and drums playing.","A high quality recording of a piano, electric keyboard, bass and drums playing.",0,INSTR
320,MusicDelta_FunkJazz_MIX.wav,"A high quality recording of a trumpet, electric keyboard, bass and drums playing.","A high quality recording of a woman vocalizing, and electric keyboard, bass and drums playing.",0,OTHER
321,MusicDelta_FunkJazz_MIX.wav,"A high quality recording of a trumpet, electric keyboard, bass and drums playing.","A high quality recording of electric keyboard, bass and drums playing.",0,INSTR
322,MusicDelta_FusionJazz_MIX.wav,A recording of a slow cool jazz song.,A recording of a funky jazz song.,0,GENRE
323,MusicDelta_FusionJazz_MIX.wav,A recording of a slow cool jazz song.,A recording of a slow cool metal song.,1,GENRE
324,MusicDelta_FusionJazz_MIX.wav,A recording of a slow cool jazz song.,A recording of an epic orchestral movie soundtrack.,1,GENRE
325,MusicDelta_FusionJazz_MIX.wav,A recording of a slow cool jazz song.,"A recording of a slow, romantic country song.",1,GENRE
326,MusicDelta_FusionJazz_MIX.wav,A recording of a slow cool jazz song.,A recording of a slow cool hip hop song.,1,GENRE
327,MusicDelta_FusionJazz_MIX.wav,A recording of a slow cool jazz song.,A recording of a slow and mysterious Arabic song.,1,GENRE
328,MusicDelta_FusionJazz_MIX.wav,A recording of a slow cool jazz song.,A recording of a slow cool arcade game soundtrack.,1,GENRE
329,MusicDelta_FusionJazz_MIX.wav,A recording of a slow cool jazz song.,A recording of an underground techno song.,1,GENRE
330,MusicDelta_FusionJazz_MIX.wav,"A trumpet playing a slow cool jazz melody while an electric keyboard, bass and drums play in the background, later a saxophone preforms a solo as well.","A saxophone playing a slow cool jazz melody while an electric keyboard, bass and drums play in the background, later a trumpet preforms a solo as well.",0,INSTR
331,MusicDelta_FusionJazz_MIX.wav,"A trumpet playing a slow cool jazz melody while an electric keyboard, bass and drums play in the background, later a saxophone preforms a solo as well.","A violin playing a slow cool jazz melody while an electric keyboard, bass and drums play in the background, later a saxophone preforms a solo as well.",0,INSTR
332,MusicDelta_FusionJazz_MIX.wav,"A trumpet playing a slow cool jazz melody while an electric keyboard, bass and drums play in the background, later a saxophone preforms a solo as well.","A woman vocalizing a slow cool jazz melody while an electric keyboard, bass and drums play in the background, later a saxophone preforms a solo as well.",0,OTHER
333,MusicDelta_FusionJazz_MIX.wav,"A trumpet playing a slow cool jazz melody while an electric keyboard, bass and drums play in the background, later a saxophone preforms a solo as well.","A guitar playing a cool rock melody while an electric keyboard, bass and drums play in the background.",0,GENRE
334,MusicDelta_FusionJazz_MIX.wav,"A trumpet playing a slow cool jazz melody while an electric keyboard, bass and drums play in the background, later a saxophone preforms a solo as well.","A guitar playing a quiet harsh techno melody while an electric keyboard, bass and drums play in the background.",0,GENRE
335,MusicDelta_FusionJazz_MIX.wav,"A trumpet playing a slow cool jazz melody while an electric keyboard, bass and drums play in the background, later a saxophone preforms a solo as well.","A guitar playing a romantic country melody while a piano, bass and drums play in the background.",0,GENRE
336,MusicDelta_FusionJazz_MIX.wav,"A high quality recording of a trumpet, saxophone, electric keyboard, bass and drums playing.","A high quality recording of a saxophone, electric keyboard, bass and drums playing.",0,INSTR
337,MusicDelta_FusionJazz_MIX.wav,"A high quality recording of a trumpet, saxophone, electric keyboard, bass and drums playing.","A high quality recording of a violin, saxophone, electric keyboard, bass and drums playing.",0,INSTR
338,MusicDelta_FusionJazz_MIX.wav,"A high quality recording of a trumpet, saxophone, electric keyboard, bass and drums playing.","A high quality recording of a guitar, saxophone, electric keyboard, bass and drums playing.",0,INSTR
339,MusicDelta_FusionJazz_MIX.wav,"A high quality recording of a trumpet, saxophone, electric keyboard, bass and drums playing.","A high quality recording of a piano, saxophone, electric keyboard, bass and drums playing.",0,INSTR
340,MusicDelta_FusionJazz_MIX.wav,"A high quality recording of a trumpet, saxophone, electric keyboard, bass and drums playing.","A high quality recording of a woman singing, and a saxophone, electric keyboard, bass and drums playing.",0,OTHER
341,MusicDelta_FusionJazz_MIX.wav,"A high quality recording of a trumpet, saxophone, electric keyboard, bass and drums playing.",A high quality recording of a rock band playing.,1,GENRE
342,MusicDelta_FusionJazz_MIX.wav,"A high quality recording of a trumpet, saxophone, electric keyboard, bass and drums playing.",A high quality recording of an orchestra playing.,1,GENRE
343,MusicDelta_Gospel_MIX.wav,A recording of an upbeat gospel song.,A recording of a rhythmic metal song.,1,GENRE
344,MusicDelta_Gospel_MIX.wav,A recording of an upbeat gospel song.,A recording of an epic classical score.,1,GENRE
345,MusicDelta_Gospel_MIX.wav,A recording of an upbeat gospel song.,A recording of an upbeat techno song.,1,GENRE
346,MusicDelta_Gospel_MIX.wav,A recording of an upbeat gospel song.,A recording of an upbeat arcade game soundtrack.,1,GENRE
347,MusicDelta_Gospel_MIX.wav,A recording of an upbeat gospel song.,A recording of an upbeat hip hop song.,1,GENRE
348,MusicDelta_Gospel_MIX.wav,A recording of an upbeat gospel song.,A recording of a dark and sad gospel song.,0,MOOD
349,MusicDelta_Gospel_MIX.wav,A recording of an upbeat gospel song.,A recording of an upbeat jazz song.,1,GENRE
350,MusicDelta_Gospel_MIX.wav,"A woman is singing a gospel song, accompanied by guitar and drums.","A man is singing a gospel song, accompanied by guitar and drums.",0,VOICE
351,MusicDelta_Gospel_MIX.wav,"A woman is singing a gospel song, accompanied by guitar and drums.","A violin is playing a gospel song, accompanied by guitar and drums.",0,INSTR
352,MusicDelta_Gospel_MIX.wav,"A woman is singing a gospel song, accompanied by guitar and drums.","A banjo is playing a country song, accompanied by guitar and drums.",0,GENRE
353,MusicDelta_Gospel_MIX.wav,"A woman is singing a gospel song, accompanied by guitar and drums.","A man is singing a metal song, accompanied by guitar and drums.",0,GENRE
354,MusicDelta_Gospel_MIX.wav,"A woman is singing a gospel song, accompanied by guitar and drums.","A synthesizer is playing a techno song, accompanied by guitar and drums.",0,GENRE
355,MusicDelta_Gospel_MIX.wav,"A woman is singing a gospel song, accompanied by guitar and drums.","A woman is singing an opera song, accompanied by strings and drums.",0,GENRE
356,MusicDelta_Gospel_MIX.wav,A high quality recording of a woman singing with a guitar and drums playing in the background.,A high quality recording of a man singing with a guitar and drums playing in the background.,0,VOICE
357,MusicDelta_Gospel_MIX.wav,A high quality recording of a woman singing with a guitar and drums playing in the background.,A high quality recording of a piano playing with a guitar and drums playing in the background.,0,INSTR
358,MusicDelta_Gospel_MIX.wav,A high quality recording of a woman singing with a guitar and drums playing in the background.,A high quality recording of a violin playing with a guitar and drums playing in the background.,0,INSTR
359,MusicDelta_Gospel_MIX.wav,A high quality recording of a woman singing with a guitar and drums playing in the background.,A high quality recording of a synthesizer playing with a guitar and drums playing in the background.,0,INSTR
360,MusicDelta_Gospel_MIX.wav,A high quality recording of a woman singing with a guitar and drums playing in the background.,A high quality recording of a woman singing with a string section and drums playing in the background.,0,INSTR
361,MusicDelta_Gospel_MIX.wav,A high quality recording of a woman singing with a guitar and drums playing in the background.,A high quality recording of a woman singing with an orchestra playing in the background.,0,GENRE
362,MusicDelta_GriegTrolltog_MIX.wav,A recording of a dramatic classical music piece.,A recording of an epic movie soundtrack.,0,GENRE
363,MusicDelta_GriegTrolltog_MIX.wav,A recording of a dramatic classical music piece.,A recording of a dramatic arcade game soundtrack.,1,GENRE
364,MusicDelta_GriegTrolltog_MIX.wav,A recording of a dramatic classical music piece.,A recording of a dramatic metal song.,1,GENRE
365,MusicDelta_GriegTrolltog_MIX.wav,A recording of a dramatic classical music piece.,A recording of a romantic country song.,1,GENRE
366,MusicDelta_GriegTrolltog_MIX.wav,A recording of a dramatic classical music piece.,A recording of a cool jazz song.,1,GENRE
367,MusicDelta_GriegTrolltog_MIX.wav,A recording of a dramatic classical music piece.,A recording of a scary techno song.,1,GENRE
368,MusicDelta_GriegTrolltog_MIX.wav,A recording of a dramatic classical music piece.,A recording of a rhythmic hip hop song.,1,GENRE
369,MusicDelta_GriegTrolltog_MIX.wav,A recording of a dramatic classical music piece.,A recording of a dramatic Chinese music piece.,0,GENRE
370,MusicDelta_GriegTrolltog_MIX.wav,"A recording of a sneaky, quiet and dramatic classical music piece, that turns loud in the middle then turns quite again.","A recording of a sneaky, quiet and dramatic arcade game soundtrack, that turns loud in the middle then turns quite again.",0,GENRE
371,MusicDelta_GriegTrolltog_MIX.wav,"A recording of a sneaky, quiet and dramatic classical music piece, that turns loud in the middle then turns quite again.","A recording of a sneaky, quiet and dramatic metal song, that turns loud in the middle then turns quite again.",0,GENRE
372,MusicDelta_GriegTrolltog_MIX.wav,"A recording of a sneaky, quiet and dramatic classical music piece, that turns loud in the middle then turns quite again.","A recording of a sneaky, quiet and romantic country song, that turns loud in the middle then turns quite again.",0,GENRE
373,MusicDelta_GriegTrolltog_MIX.wav,"A recording of a sneaky, quiet and dramatic classical music piece, that turns loud in the middle then turns quite again.","A recording of a sneaky, quiet and scary techno song, that turns loud in the middle then turns quite again.",1,GENRE
374,MusicDelta_GriegTrolltog_MIX.wav,"A recording of a sneaky, quiet and dramatic classical music piece, that turns loud in the middle then turns quite again.","A recording of a sneaky, quiet and dramatic Chinese music piece, that turns loud in the middle then turns quite again.",0,GENRE
375,MusicDelta_GriegTrolltog_MIX.wav,"A recording of a sneaky, quiet and dramatic classical music piece, that turns loud in the middle then turns quite again.","A recording of a sneaky, quiet and dramatic Arabic music piece, that turns loud in the middle then turns quite again.",0,GENRE
